channelId,channelTitle,publishedAt,spotify_index,title,video_id
UCAOh4R7iqVerqqt3bxvVIag,WorldStar MusicVideo,2018-07-09T06:48:35Z,1456,Post Malone ft Swae Lee - Spoil My Night (Unreleased  Music Video),oK9bzpLirK8
UCulYu1HEIa7f70L2lYZWHOw,michaeljacksonVEVO,2017-02-20T08:00:00Z,2190,Michael Jackson - P.Y.T. (Pretty Young Thing) (Audio),1ZZQuj6htF4
UCUPvo-jwM02Fp-vigFEiG2A,LimpBizkitVEVO,2009-10-05T13:19:02Z,1516,Limp Bizkit - Rollin&#39; (Official Music Video),RYnFIRc0k6E
UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2017-12-01T00:54:56Z,1101,Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],817P8W8-mGE
UCzbcw181Z5akuNUNLXqFtsQ,JaxJonesVEVO,2019-07-31T13:00:08Z,3031,"Jax Jones, Bebe Rexha - Harder",fM7_jMD8EIM
UCgwv23FVv3lqh567yagXfNg,DisneyMusicVEVO,2019-09-06T04:00:07Z,4031,"Zac Efron, Vanessa Hudgens - Gotta Go My Own Way (From &quot;High School Musical 2&quot;)",pAzFRfzwT-g
UC7_MH4jl4t0suOw8nBE0D3w,BozaVEVO,2020-11-20T05:00:10Z,3931,Boza - Hecha Pa&#39; Mi (Official Video),IOHh7vkX5O0
UCbGmbLGPhxIlp1JF4tybiAg,JuanesVEVO,2009-10-07T15:03:37Z,4191,Juanes - Es Por Ti (Official Music Video),-9l5t3MWss8
UCcqY-OJ_-0nRY3YUTmeebFw,GashiVEVO,2018-09-06T16:00:11Z,4253,"GASHI - Creep On Me (Official Video) ft. French Montana, DJ Snake",t1YHv1wHAxo
UC2xsGCvzXcSXKxizm7SbBIA,Kalon Brown,2017-11-27T23:53:22Z,3767,No tellin,vr0w580sv9g
UCj7aFcg5yNZL9dhpuuYLpbQ,BobMarleyWailersVEVO,2009-12-25T04:27:52Z,2202,Bob Marley &amp; The Wailers - Buffalo Soldier (Official Music Video),uMUQMSXLlHM
UCeKbKQkqKuJWW15sboqEwcw,ColdWarKidsVEVO,2017-08-03T17:56:12Z,1946,Cold War Kids - First,3_mmnFtiB48
UCXYRdIXDdeZIf816EWAr5zQ,Macklemore LLC,2012-10-02T19:18:47Z,405,MACKLEMORE &amp; RYAN LEWIS - SAME LOVE feat. MARY LAMBERT (OFFICIAL VIDEO),hlVBg7_08n0
UCZyoOijdUvzzd6xyRwac9CA,Ixnay on the Hombre,2017-08-29T00:35:29Z,3156,Kendrick Lamar - Fear,UA2-Cdm09UA
UCpOt14iqkbd6QjtBHicTXKQ,MiguelVEVO,2018-04-25T16:00:11Z,2700,"Miguel - Come Through and Chill (Official Video) ft. J. Cole, Salaam Remi",u_C4onVrr8U
UCpUZuQ6B9_TXD2FbvFf3RCg,JaRuleVEVO,2009-06-16T23:48:42Z,2665,Ja Rule - Mesmerize ft. Ashanti (Official Music Video),VcP96KbFIIU
UCe3I9BAVCzf9oACYU1EtrxA,FallOutBoyVEVO,2009-06-16T22:05:03Z,902,Fall Out Boy - Thnks fr th Mmrs (Official Music Video),onzL0EM1pKY
UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,2019-09-09T17:52:41Z,2907,Post Malone - A Thousand Bad Times (Audio),ul-9U681Y2c
UCRQ9R4Ra6Tl27ZoUYtInveQ,Zoidz,2011-10-22T22:52:08Z,617,Ed Sheeran - Kiss Me [Studio Version],3IUfGfOK3z0
UCnsa7fw1hZHP5qvf8zVGnvA,TroyeSivanVEVO,2016-07-22T23:55:00Z,927,Troye Sivan - WILD (Official Video) ft. Alessia Cara,_8G4oaOxyxk
UC5wDar9BJ4g_QDCxCkWMy4w,619GuitarHeroSSC,2008-11-02T01:26:16Z,2236,Jack Johnson - Better Together Lyrics,RfoqELZWcp8
UCxE5jEls-T0QtlTHT8lI1lw,OliviaRodrigoVEVO,2021-05-21T04:00:10Z,4317,Olivia Rodrigo - happier (Lyric Video),ZQFmRXgeR-s
UCRxxOhTdsfA0hdvDG9Tb0HA,3DoorsDownVEVO,2009-10-07T00:27:38Z,2992,3 Doors Down - When I&#39;m Gone,pFq1eT9tMJ4
UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2019-07-12T04:00:02Z,2901,Ed Sheeran - Remember The Name (feat. Eminem &amp; 50 Cent) [Official Lyric Video],ZX3B953Rc0I
UCqECaJ8Gagnn7YCbPEzWH6g,Taylor Swift,2019-11-13T12:27:46Z,3105,Taylor Swift - Lover Remix Feat. Shawn Mendes (Lyric Video),b5Zay_Hd_7Q
UC0CKuqrq_mlH15_TpFfTzpw,pseudo bratz,2019-01-18T16:31:15Z,3984,beach bunny - prom queen LYRICS,izpiLaDTgMw
UCE8NoMFnai3tTuwdiQJ-78A,Skillet,2016-06-29T20:43:27Z,2984,Skillet - &quot;Feel Invincible&quot; [Official Music Video],Qzw6A2WC5Qo
UCJrREGJ2R1mMuKJkZ8SMCcA,BeckyGVEVO,2014-06-30T07:00:01Z,255,Becky G - Shower,50-_oTkmF5I
UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2015-05-10T00:40:11Z,17,Ed Sheeran - Photograph (Official Music Video),nSDgHBxUbVQ
UCzw-C7fNfs018R1FzIKnlaA,BIGBANG,2015-06-01T15:00:00Z,2968,BIGBANG - 뱅뱅뱅 (BANG BANG BANG) M/V,2ips2mM7Zqw
UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black,2017-03-15T21:04:10Z,1014,Kodak Black - Too Many Years (feat. PNB Rock) [Official Video],HnCiU8mcPWs
UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,2012-10-15T19:03:03Z,186,Bruno Mars - Locked Out Of Heaven (Official Music Video),e-fA-gBCkj0
UCIUKjjLfyf19Mr6Q_27GXlw,YGVEVO,2018-06-24T00:00:02Z,2061,"YG - Big Bank ft. 2 Chainz, Big Sean, Nicki Minaj (Official Music Video)",z61GFxVD8K4
UCQyj4ysCfnmndNrjZxy0cjA,Kiiara,2017-05-09T19:17:23Z,1462,Kiiara - Whippin [feat. Felix Snow] (Official Video),PK7A-WdXW_A
UCKJg5mkBn18dtRFWUy_v1mw,Daniel Caesar,2016-12-02T02:44:19Z,2869,Daniel Caesar - Get You ft. Kali Uchis [Official Video],uQFVqltOXRg
UCKPb2jSjRFU67hnEmvmhS8A,Joe Ramen,2008-08-29T09:52:22Z,3745,Joe Walsh - Life&#39;s Been Good,BXWvKDSwvls
UCLk8IJ1TwI7Xl7UUfAD8xPQ,Myke Towers,2020-12-10T23:01:22Z,3924,Myke Towers x @JuhnTV  - BANDIDO (Video Oficial),W6fme7tcweQ
UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,2018-04-02T14:00:04Z,2697,The Chainsmokers - Everybody Hates Me (Official Video),DKPCBAlDw2A
UCjB3CzA-MwHrDzuXGweNiMg,TheKillersVEVO,2009-12-14T05:08:39Z,828,The Killers - Human (Official Music Video),RIZdjT1472Y
UCOlxqtcKc-HBEQJgDsylyhA,Lil Tecca,2019-08-30T04:14:48Z,2435,Lil Tecca - Love Me (Official Audio),40nJYTQXUg4
UCQam2rlpwMx1YlvBN8PSS2A,Zoe Wees,2020-03-27T14:00:11Z,3956,Zoe Wees - Control (Official Video),UrGS_6_HglU
UCvtIuRhq7G-tFKZ3ba3r7GQ,alliemaster93,2009-08-30T07:33:33Z,4404,The Rembrandts- I&#39;ll be there for you (official video),q-9kPks0IfE
UCxsKZ85xPRrYhMl6oKqEnrw,iammist2,2012-02-29T17:11:22Z,3003,Sebastian Ingrosso &amp; Alesso ft. Ryan Tedder -- Calling (Lose My Mind)  [Radio Edit],8eqcPsA_9sk
UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,2017-05-12T19:00:06Z,1286,Katy Perry - Bon Appétit (Official) ft. Migos,dPI-mRFEIH0
UCOwgc8DswjoBMuuUU2ScPvQ,Ava Max,2019-08-27T14:00:11Z,4080,Ava Max - Torn [Official Music Video],wBmWvvTV0P4
UCuI48V3qSHZvZimYgFNJYJg,NAV,2018-08-09T17:05:49Z,2762,NAV - Champion ft. Travis Scott (Official Music Video),YFSwJuJqekw
UCOjEHmBKwdS7joWpW0VrXkg,21 Savage,2020-10-02T04:46:52Z,3988,21 Savage x Metro Boomin ft Drake - Mr. Right Now (Official Audio),f4RmrWhQxrM
UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,2020-03-20T04:00:04Z,3084,The Weeknd - In Your Eyes (Official Audio),E3QiD99jPAg
UC0BletW9phE4xHFM44q4qKA,Juice WRLD,2020-07-06T19:00:27Z,3540,Juice WRLD ft. Halsey - Life&#39;s A Mess (Official Visualizer),IetcXhv83gQ
UCdCcGbWPN7fG7A8tMW0uo3A,• m i n a m o c h i •,2018-08-24T10:59:57Z,3396,[Full Length Edition] BTS  - MIC Drop (Steve Aoki Remix) Lyrics [Color Coded Han_Rom_Eng],25l3vhHxgvE
UCgT01FILdWB9BsXBXKjpQ7A,Don Toliver,2019-12-27T05:00:59Z,4078,JACKBOYS Don Toliver - Had Enough (Feat. Quavo &amp; Offset) [Official Audio],fdfj1qstqh8
UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,2016-06-17T17:00:40Z,1756,Red Hot Chili Peppers - Dark Necessities [Official Music Video],Q0oIoR9mLwc
UCiAQi7UrcK9FFLZyoBGM6ag,Tanvir Hossain,2018-07-17T21:54:16Z,2464,Faith - George Michael [Remastered],rokWznSm1Fw
UCAb60rVrvVQVfSgrX1UWb0g,Fleetwood Mac,2018-09-27T14:00:19Z,3509,Fleetwood Mac - Little Lies (Official Music Video),uCGD9dT12C0
UCbW18JZRgko_mOGm5er8Yzg,OneDirectionVEVO,2020-08-02T23:01:00Z,1717,One Direction - They Don&#39;t Know About Us (Audio),unTus4ukPB0
UCRaoFQgm9afWeKAfQ2xocSA,GROUPLOVE,2011-07-25T20:35:49Z,1279,Grouplove - Tongue Tied [OFFICIAL VIDEO],1x1wjGKHjBI
UCFVnFBujYeoIq6qstM7MknA,Tribute Guy,2021-07-19T14:30:06Z,2332,Elevate (Lyrics) by Drake,ipNa6QYPaFU
UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny,2020-11-27T04:13:14Z,4050,BAD BUNNY - HACIENDO QUE ME AMAS | EL ÚLTIMO TOUR DEL MUNDO [Visualizer],xG9wDttvua8
UCGGhM6XCSJFQ6DTRffnKRIw,Muse,2010-02-08T16:01:25Z,4278,Muse - Hysteria [Official Music Video],3dm_5qWWDV8
UCf2WBemooP2gBBx3lrraNQw,blink182VEVO,2009-06-16T23:34:02Z,4442,blink-182 - Feeling This (Official Video),4kMZ23T9VHE
UCJ6Ro2AGCFTh4b1aNENUYEA,KidInkOfficialVEVO,2013-11-11T11:00:00Z,419,Kid Ink - Show Me (Explicit) ft. Chris Brown,xKkb13IU_DE
UCM11Z1jQPm07ImX4lqYmwqA,norahjonesVEVO,2009-02-25T00:09:12Z,3666,Norah Jones - Don&#39;t Know Why (Official Music Video),tO4dxvguQDk
UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,2020-11-06T13:00:10Z,3973,"Dua Lipa, Angèle - Fever (Official Music Video)",vs61OHs2g-w
UCoYfzC2zMlc9M-Odgaf6OSg,KendrickLamarVEVO,2015-06-30T21:00:01Z,804,Kendrick Lamar - Alright,Z-48u_uWMHY
UCHkj014U2CQ2Nv0UZeYpE_A,JustinBieberVEVO,2010-02-19T08:16:34Z,1025,Justin Bieber - Baby (Official Music Video) ft. Ludacris,kffacxfA7G4
UCVp3nfGRxmMadNDuVbJSk8A,Wiz Khalifa,2011-11-28T21:29:02Z,239,"Snoop Dogg &amp; Wiz Khalifa - Young, Wild and Free ft. Bruno Mars [Official Video]",Wa5B22KAkEk
UCA6rmShszaXLJJ8DTECQWnA,WillowSmithVEVO,2021-09-24T16:00:01Z,4398,"WILLOW, THE ANXIETY, Tyler Cole - Meet Me At Our Spot (Live Performance)",2dTMIH5gCHg
UCsvSj8bT4xqQecl_5nh_cwQ,Flow La Movie,2020-09-05T04:01:42Z,3352,Nio Garcia x Brray x Juanka x Anuel AA x Myke Towers - La Jeepeta Remix (Video Oficial),Nguo5HVshY8
UCVWA4btXTFru9qM06FceSag,PitbullVEVO,2011-12-08T23:03:29Z,1688,Pitbull - International Love (Official Video) ft. Chris Brown,CdXesX6mYUE
UCo3XxCemfZL-GiqMzwrZWkA,NAVVEVO,2017-03-03T17:00:03Z,2764,NAV - Some Way ft. The Weeknd (Official Music Video),MRLyREkZles
UCaum3Yzdl3TbBt8YUeUGZLQ,NickiMinajAtVEVO,2015-02-03T08:00:00Z,603,Nicki Minaj - Feeling Myself (Audio) ft. Beyoncé,0Kg9xRooTVk
UCi1LWfHjcZVEeDzunGjjiiA,Mike Perry - Topic,2017-10-19T10:36:32Z,2327,Hands,vk-y0KYS_VE
UCSALsJJMrwjjAa-RQ4cL_EQ,LaloEbrattVEVO,2019-02-28T23:00:05Z,2601,"Lalo Ebratt, Sebastián Yatra, Yera - Déjate Querer ft. Trapical Minds",tJoAU1lsbn4
UCXQWf0KEholU1zS7LElUBrA,JimiHendrixVEVO,2013-02-26T08:01:13Z,2028,The Jimi Hendrix Experience - Hey Joe (Official Audio),rXwMrBb2x1Q
UCwfEOn0O1DWcyTgzVVu28ig,Marília Mendonça,2019-09-06T19:01:25Z,3066,Marília Mendonça - SUPERA (Todos Os Cantos),7fMttPxpcmg
UCVrPiUtl29kULN2HIAm244Q,LordeVEVO,2017-03-09T19:00:00Z,1601,Lorde - Liability,BtvJaNeELic
UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,2019-07-18T16:12:43Z,2324,Marshmello &amp; Kane Brown - One Thing Right (Official Music Video),29a6o5vRKVM
UCdfq8-581QVUtVsa8ChVnDQ,Wish 107.5,2018-03-04T13:00:03Z,4232,IV of Spades perform &quot;Mundo&quot; LIVE on Wish 107.5 Bus,xKk655CDFn8
UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,2016-06-17T04:01:00Z,58,Calvin Harris - This Is What You Came For (Official Video) ft. Rihanna,kOkQ4T5WO9E
UCdtWV8FwwYtk4H-REparuag,Octavian,2020-03-13T13:00:03Z,4205,Octavian &amp; Skepta - Papi Chulo,iWOzVBjmAQc
UCcFKiA_8CSzamBPw3dPNRbQ,AloeBlaccVEVO,2014-03-03T19:00:05Z,349,Aloe Blacc - The Man (Official Explicit Video),HGy9i8vvCxk
UCRKNyJc9Bo1vbBO_67wyQEQ,Jess Glynne,2015-02-23T15:20:12Z,285,Jess Glynne - Hold My Hand [Official Video],cLyUcAUMmMY
UC3N5y6UWKJaKqoU2b_0MfTQ,LanaDelReyVEVO,2013-08-23T10:38:53Z,424,Lana Del Rey - Summertime Sadness (Official Music Video),TdrL3QxjyVw
UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2018-06-15T09:00:05Z,1867,BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,IHNzOHi8sJs
UC3Df9-SvQY9BbfCmyvR0J5A,SebastianYatraVEVO,2018-03-30T04:00:02Z,1758,"Sebastián Yatra - Por Perro ft. Luis Figueroa, Lary Over",WtE011iVx1Q
UC5H_KXkPbEsGs0tFt8R35mA,Martin Garrix,2019-02-21T12:57:48Z,2815,Martin Garrix feat. Bonn - No Sleep (Official Video),JxzKNHfNRdI
UCLi6DTUnJdDOUkWu0szfI0g,ScHoolBoyQVEVO,2013-08-07T21:00:24Z,869,SchoolBoy Q - Collard Greens (Explicit) ft. Kendrick Lamar,_L2vJEb6lVE
UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2017-03-03T07:12:21Z,990,Ed Sheeran - Barcelona [Official Audio],OVO4LhrOFiY
UCUHtgunZcEYMFaFe3F0c_Ww,BlackstreetVEVO,2009-10-09T03:19:45Z,3019,"Blackstreet - No Diggity (Official Music Video) ft. Dr. Dre, Queen Pen",3KL9mRus19o
UCty_FzLdVEPlsUMg1O8eEgA,SantanaVEVO,2013-10-04T20:47:59Z,1723,Santana - Smooth ft. Rob Thomas (Official Video),6Whgn_iE5uc
UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,2017-04-14T16:00:01Z,1507,Travis Scott - goosebumps ft. Kendrick Lamar,Dst9gZkq1a8
UCWFrt-h-eFtl0EEXgCKSz7g,Music & Edits,2020-01-17T19:45:05Z,4056,Haddaway - “What Is Love [7&quot; Mix]”,ySeKC63c7YA
UCNqFDjYTexJDET3rPDrmJKg,7clouds,2020-02-05T18:49:32Z,122,Kygo - Stole The Show (Lyrics) feat. Parson James,Vs3LXhqm5h4
UCOnoQYeFSfH0nsYv0M4gYdg,FlaGeorgiaLineVEVO,2017-02-21T05:01:00Z,1887,"Florida Georgia Line - God, Your Mama, And Me ft. Backstreet Boys",QMhkdatUUPA
UCWnlMFYBCW_66FYyug_TobQ,Various Artists - Topic,2021-02-10T10:37:56Z,1098,Sensualidad,J66ZWkpp41A
UCqrBKQHQVEvD2Q9FP0DCP2g,benny blanco,2018-07-12T18:56:15Z,1503,"benny blanco, Halsey &amp; Khalid – Eastside (official video)",56WBK4ZK_cw
UCm5Md9-Cfi0CkOWCY5A3Sjw,BobMarleyIsHere,2013-04-14T10:36:31Z,2199,Bob Marley &amp; The Wailers - Could You Be Loved (HQ),HGIkImLf11o
UCf2WBemooP2gBBx3lrraNQw,blink182VEVO,2009-06-16T23:16:07Z,490,blink-182 - All The Small Things (Official Music Video),9Ht5RZpzPqw
UCebZzRIco_Yyxjwcz8Xwoug,FEDER,2015-02-27T11:38:12Z,3362,Feder - Goodbye feat. Lyse (Official Video),Mptdcx36qZU
UCvrq6mvHuVsxwjs2Dicg9rA,mrprobzVEVO,2014-02-03T08:00:01Z,148,Mr. Probz - Waves (Robin Schulz Remix Radio Edit),pUjE9H8QlA4
UCXgwJAvPm6MgFlC07WICVuA,Dio: The King of Rock 'n' Roll,2013-08-09T04:43:26Z,4221,Dio - Holy Diver,EhGEGIBGLu8
UC1l7wYrva1qCH-wgqcHaaRg,David Guetta,2015-05-19T19:41:51Z,169,"David Guetta - Hey Mama (Official Video) ft Nicki Minaj, Bebe Rexha &amp; Afrojack",uO59tfQ2TbA
UCxkBNnXKgt7_-W80LBMEDMQ,TLCVEVO,2010-07-15T01:08:56Z,2206,TLC - Waterfalls (Official HD Video),8WEtxJ4-sh4
UCOnoQYeFSfH0nsYv0M4gYdg,FlaGeorgiaLineVEVO,2018-06-01T04:00:04Z,1886,Florida Georgia Line - Simple (Lyric Video),TuTDc9d_9yI
UC0YlhwQabxkHb2nfRTzsTTA,Galantis,2019-10-25T09:00:13Z,4316,Galantis &amp; Dolly Parton - Faith feat. Mr. Probz [Official Music Video],KA07g2lvgbo
UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,2013-03-13T15:25:06Z,3189,Taylor Swift - 22,AgFeZr5ptV8
UCZ61C4Ymbb8xShMKrjNtvWg,BlondieVEVO,2009-02-24T23:20:11Z,2674,Blondie - Heart Of Glass (Official Music Video),WGU_4-5RaxU
UCfgzyX8VuStff4elIxAN2Ag,Real CJ,2020-07-30T21:44:48Z,3704,CJ - WHOOPTY [Official Music Video],2xWkATdMQms
UCQ50aIYbavhpfVc9PKU9qrg,Lizos Music,2016-04-25T23:38:33Z,3130,BANDA MS - ME VAS A EXTRAÑAR (VIDEO OFICIAL),VIL3jhVr9mg
UCRI7hheejBbWS6etTNwMT0g,Anuel AA,2018-12-14T03:34:24Z,1971,Anuel AA ➕ Haze - Amanece 🌅 [Official Video],xp6706wVdCI
UC5e_2fVZJ2heCb799A04AtA,TrainVEVO,2016-11-18T15:00:02Z,2574,Train - Play That Song (Official Video),J5qWnG5RQTk
UCXVMHu5xDH1oOfUGvaLyjGg,Lizzo Music,2019-10-25T04:00:15Z,2896,Lizzo - Good As Hell (feat. Ariana Grande) [Official Audio],G5xa-XAvErw
UC05eluGxsI8_xf5uRC-J26Q,AnuelVEVO,2018-09-19T23:01:05Z,1801,Anuel AA feat. Zion - Hipócrita (Video Oficial),Cpgkkmf3KHg
UCsmGcXII6-LLWWYgvSQnWKQ,IlleniumVEVO,2019-06-10T18:00:02Z,3383,"ILLENIUM, Jon Bellion - Good Things Fall Apart",XpmeVNxZ-Ks
UCo3cqp12T5j7HTs9DtMIScw,SirMixALotVEVO,2019-03-01T08:00:06Z,3224,Sir Mix-A-Lot - Baby Got Back (Official Music Video),X53ZSxkQ3Ho
UCCFJeI-2sT_cWgz-QJRgbCw,KygoMusic,2013-11-21T19:45:55Z,1139,Marvin Gaye - Sexual Healing (Kygo Remix),tYhI4f0vlvc
UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,2017-06-27T04:00:02Z,1289,"Calvin Harris - Feels (Official Video) ft. Pharrell Williams, Katy Perry, Big Sean",ozv4q2ov3Mk
UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,2021-09-03T16:10:22Z,4430,Drake - Girls Want Girls (Audio) ft. Lil Baby,b8M6N0FTpNc
UC1l7wYrva1qCH-wgqcHaaRg,David Guetta,2018-02-22T18:45:22Z,1372,"David Guetta, Martin Garrix &amp; Brooks - Like I Do (Lyric Video)",WfPu9Jrcpuk
UCZW5lIUz93q_aZIkJPAC0IQ,88rising,2018-05-08T14:00:03Z,3365,Joji - YEAH RIGHT,tG7wLK4aAOE
UCGGhM6XCSJFQ6DTRffnKRIw,Muse,2015-03-12T17:47:19Z,4279,Muse - Psycho [Official Lyric Video],UqLRqzTp6Rk
UC0aXGG4J16PmxgZo10Nzk6A,Gold Coast Music,2018-06-11T18:25:47Z,1538,XXXTENTACION - Hope,QRzaall-3T8
UCs3YiGrhC5ogCQyBJ25rUFw,seankingstonVEVO,2009-10-03T04:58:05Z,3815,Sean Kingston - Fire Burning (Official Music Video),YkyhvCdJ_vM
UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,2014-05-11T16:00:04Z,2689,Eminem - Headlights ft. Nate Ruess (Official Music Video),7bDLIV96LD4
UCuJt_oBsyBgq5d8JBJeJ8Vg,Lenn Beauty,2016-06-26T13:24:36Z,826,Rihanna - Love On The Brain,0RyInjfgNc4
UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,2019-06-17T12:13:12Z,2292,Taylor Swift - You Need To Calm Down,Dkk9gvTmCXY
UCCrMkuk51clgbuzHF2eJ1hg,Travis Blackshear,2017-06-04T00:40:38Z,3754,"Drake - Sacrifices (Ft. 2 Chainz, Young Thug &amp; ChrisdaCEO) (Audio) leaked New",2RtbGnpDa7E
UCmVE1oDNf5IjExOGfdbL3SA,NettwerkMusic,2010-03-30T19:09:00Z,3437,Angus and Julia Stone - Big Jet Plane [Official Music Video],yFTvbcNhEgc
UCF9i903aeMcvcapmP1bS1oA,TheCranberriesVEVO,2009-06-16T22:30:21Z,2635,The Cranberries - Dreams,Yam5uK6e-bQ
UCffDXn7ycAzwL2LDlbyWOTw,Canal KondZilla,2018-03-31T18:00:00Z,2275,Amor de Verdade - MC Kekel e MC Rita (KondZilla) | Official Music Video,8_oE-iQeFeE
UCEGJtJpwHlpUoMlAOlCWdAA,tameimpalaVEVO,2020-08-17T20:15:00Z,1442,Tame Impala - The Less I Know the Better (Official Audio),2SUwOgmvzK4
UC7DpParfqYQEbFGt5eTX5pQ,Trey Songz,2015-02-15T00:02:48Z,506,Trey Songz - Slow Motion [Official Music Video],dXTBbM21plg
UColJTBTSGqaaZr5NOk5r3Pg,Panic! At The Disco,2016-01-15T04:17:41Z,3550,Panic! At The Disco - House of Memories (Official Audio),KuliCkN2oic
UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2016-08-08T11:17:08Z,2873,BLACKPINK - &#39;휘파람 (WHISTLE)&#39; M/V,dISNgvVpWlo
UCZSa_dpLfYKpJMDvfX7l7-g,YlovesMUSIC,2018-02-10T10:00:24Z,2241,Dua Lipa - Homesick (Lyrics),-8YV5xhENt8
UCuIhb7ke15ZvOJhNINEzdBA,YDLM Imprint,2017-05-26T21:48:24Z,4201,The Weeknd Nothing Without You,Vk4jbk-oSP0
UCLVVBWrp9jw4-SYUoU42hcg,Robin Schulz,2017-01-31T18:07:02Z,786,ROBIN SCHULZ &amp; DAVID GUETTA &amp; CHEAT CODES – SHED A LIGHT (OFFICIAL VIDEO),vdI0JLVhdYc
UCzh_pC-GdOzUDMK2gBBfoZA,SuperDuperKyle,2017-04-07T17:03:58Z,802,KYLE - iSpy feat. Lil Yachty [Official Music Video],5XK4v2fgMPU
UCtQMmwBJGvINGU0lZ_GrZKQ,PharrellWilliamsVEVO,2015-07-22T14:00:02Z,2505,Pharrell Williams - Freedom (Video),LlY90lG_Fuw
UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,2017-09-28T14:21:25Z,1041,Maroon 5 - What Lovers Do ft. SZA (Official Music Video),5Wiio4KoGe8
UCclJ42Vajtxz-ujfrMSTiPA,cvmkyle,2007-10-10T00:12:34Z,1521,Dr. Dre ft Eminem &amp; Xzibit - What&#39;s the Difference,PANEcjhSfv4
UCKsDu2AP9H7xjy-c5FMf0Cg,DannyGarciaMusic,2016-03-31T05:02:10Z,1901,Avicii - Silhouettes (Original Radio Edit),kNXdITndbXk
UCFb_9tIgnxz1OPhxzipGIbA,JamesBayVEVO,2018-04-18T13:00:09Z,3562,James Bay - Us,s31XTrGJchQ
UCI8Ry7NdFNLel-S8dWU7mDA,EltonJohnVEVO,2017-05-22T16:00:08Z,1448,Elton John - Tiny Dancer (Official Music Video),yYcyacLRPNs
UCcN-NDV03eHs6oLd1pe2r8w,KhalidVEVO,2017-01-13T17:08:17Z,1090,Khalid - Saved (Audio),Dyg32hMf7Fk
UC0iwHRFpv2_fpojZgQhElEQ,Noisey,2012-02-03T01:17:58Z,2157,M.I.A. - &quot;Bad Girls&quot; (Official Video),2uYs0gJD-LE
UCCDLfGwCcroHM1rRmYQoeHA,Tim McGraw Official Videos,2013-09-17T17:11:28Z,3668,Tim McGraw - Live Like You Were Dying (Official Music Video),_9TShlMkQnc
UC09d82usokACH1z5YeKnfiA,FifthHarmonyVEVO,2016-06-23T13:00:02Z,529,Fifth Harmony - All In My Head (Flex) (Official Video) ft. Fetty Wap,jsbeemdD2rQ
UCYy_NSMjTtCyiHRC4c3It7g,babycore,2016-03-30T07:47:27Z,2939,trees // twenty one pilots lyrics,hVdhuFuNL28
UCfSAqqftdc7FM1SY5vJjKfA,Rita Ora,2018-09-21T14:05:19Z,1788,Rita Ora - Let You Love Me [Official Video],XCQK6LmhYqc
UCYo9GewF0o4YyGxPPCjrpIQ,newjerseyjustin,2014-03-10T19:56:56Z,2696,Mac DeMarco - Chamber of Reflection,NY8IS0ssnXQ
UCoYfzC2zMlc9M-Odgaf6OSg,KendrickLamarVEVO,2017-04-18T19:00:02Z,933,Kendrick Lamar - DNA.,NLZRYQMLDW4
UC1SqP7_RfOC9Jf9L_GRHANg,AviciiOfficialVEVO,2019-05-14T13:58:17Z,4354,"Avicii - Tough Love ft. Agnes, Vargas &amp; Lagola",McJgc3Nb46I
UCEg3tvxtOAaIil75wIkLS_w,SLAYERO MUSIC,2017-10-21T17:19:27Z,1760,Phil Collins - Another Day In Paradise (2016 Remastered),5QCCkueE0cs
UC8rVJyj4zE0S9-sccMLifIA,Lil Dicky,2015-07-31T15:35:02Z,3608,Lil Dicky - Professional Rapper (Feat. Snoop Dogg),LlU4FuIJT2k
UCz9yS18zJGQObwUL_K-ICnw,KarolGVEVO,2018-09-14T04:00:03Z,1858,"KAROL G, Anuel AA - Culpables (Official Video)",xfdG6vwIGGU
