video_id,view,channelId,channelTitle,publishedAt,spotify_index,title
S0nbOenwCLw,114174280,UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black,2018-01-15T19:04:29Z,1215,Kodak Black - Roll In Peace (feat. XXXTentacion) [Official Music Video]
k6M5C-oKw9k,378289610,UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,2009-12-14T03:28:23Z,2535,Ne-Yo - Miss Independent (Official Music Video)
Fp0BScQSSvg,338775892,UC-yXuc1__OzjwpsJPlxYUCQ,WORLDSTARHIPHOP,2018-09-03T17:28:02Z,2579,Machine Gun Kelly &quot;Rap Devil&quot; (Eminem Diss) (WSHH Exclusive - Official Music Video)
nuckTcoZG4Q,128249155,UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,2018-08-21T14:00:05Z,2071,The Chainsmokers - Side Effects (Official Video) ft. Emily Warren
sT0g16_LQaQ,71893607,UCf2WBemooP2gBBx3lrraNQw,blink182VEVO,2009-06-16T23:33:51Z,2161,blink-182 - Dammit (Official Video)
7_RZLAxsa8Q,5597510,UCixL4eAz0hCqxGzIO1iDvWw,Mieza A.,2007-05-11T06:41:41Z,4089,The Kooks - Seaside
qCrWEwqR2ak,21240107,UCQlaArsZfebRbb70iXm6usg,Alok,2019-11-22T13:05:32Z,4152,Alok &amp; Dynoro - On &amp; On (Official Teaser Clip)
xLPGtQoRUbk,37033510,UCfm1wtWNhY4Q09K0PX_h9Mw,KodalineVEVO,2015-02-23T00:00:00Z,4136,Kodaline - The One (Official Music Video)
zpib0LxEOxU,242942938,UCfLTxnQboSLcoSakgONmukQ,Henrique e Juliano,2019-12-13T14:01:12Z,4261,Henrique e Juliano - BRIGA FEIA - DVD Ao Vivo No Ibirapuera
YWyHZNBz6FE,209385949,UCdmNJsuJRK5Y-1yjt_W4JZg,DGainz,2012-10-18T16:55:54Z,2373,Chief Keef - Love Sosa
X7bHe--mp1g,34198591,UChPzV-uAKhVMguKI7RB8uGQ,MumfordAndSonsVEVO,2010-07-09T21:02:31Z,420,Mumford &amp; Sons - Little Lion Man
RsELrcVNzG0,71091143,UCfSAqqftdc7FM1SY5vJjKfA,Rita Ora,2017-06-22T11:00:05Z,1023,Rita Ora - Your Song (Official Video)
BS46C2z5lVE,364600143,UCpxIda0NpzcxtEf-ehFoXUg,Route94VEVO,2014-01-27T13:00:04Z,474,Route 94 - My Love (Official Video) ft. Jess Glynne
b60MQm4A-wk,10023,UCV8ZtASJ8X9ZwX3r1Dsei0w,John Denver - Topic,2018-06-14T16:18:15Z,2153,Take Me Home Country Roads (Re-Recorded)
OcaaCL6OvsU,24752565,UCmxMx_Qyvv2-5h2p82GRK8Q,Lucifer,2018-05-25T06:42:41Z,2232,Shawn Mendes - Fallin&#39; All In You (lyrics)
aAkMkVFwAoo,187218169,UClS0wn3LPs9jdX_yt2g1k8w,MariahCareyVEVO,2019-12-20T05:00:11Z,445,Mariah Carey - All I Want for Christmas Is You (Make My Wish Come True Edition)
fHR1CZ9x61E,36655016,UCfrh3boIswkrq5JrpNfhL0Q,Young Money Entertainment,2018-08-01T23:27:07Z,881,Drake - Passionfruit
vImvzQCb0o8,54389534,UCnyB9MYKRkSFK3IIB32CoVw,DemiLovatoVEVO,2020-03-06T05:00:10Z,3558,Demi Lovato - I Love Me (Official Video)
WFz1gCZSmdE,71143654,UClesqLjeKJd-dG8xLfzJyCQ,5SOSVEVO,2015-08-03T20:00:00Z,3904,5 Seconds of Summer - She&#39;s Kinda Hot (Official Video)
2FtFwAaCjrM,29572995,UCBL7ZxVX4GvW4CFiES_-0YA,Anne-Marie,2018-11-08T10:08:54Z,3032,Anne-Marie - Perfect To Me [Official Music Video]
EzKkl64rRbM,951051400,UCrwmu-gceGOmtZeuTsn7DlQ,BlackEyedPeasVEVO,2019-10-11T04:00:04Z,2487,"Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life) (Official Music Video)"
HUhrF7-ciiY,218612,UCk4XGYjL1hU9bMccpLJBQGg,Drake,2021-06-28T22:59:23Z,514,Drake - Pop Style
Kp7eSUU9oy8,510407632,UCjYO25ZVJT523TD1iYHzcbw,ChildishGambinoVEVO,2016-11-17T19:35:00Z,913,Childish Gambino - Redbone (Official Audio)
iFImB0TOKP4,307206852,UCLk8IJ1TwI7Xl7UUfAD8xPQ,Myke Towers,2019-04-09T04:17:21Z,2811,Myke Towers - La Playa (Video Oficial)
BccyzhMWVmg,145426773,UCu4bj03KW4CwAsYtHSwMEsQ,Arcangel,2020-04-10T04:00:11Z,3506,Sigues Con Él Remix - Arcangel X Sech X Romeo Santos ( Video Oficial )
2FsnVCLYcrM,113310625,UCZ1Ja2LrS9XKdAfRjYnJPEA,MYSTIC PIMP,2016-05-16T22:42:44Z,2045,SKI MASK THE SLUMP GOD x XXXTENTACION - TAKE A STEP BACK
bW4nKN0QL5A,36615361,UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny,2020-02-29T04:00:07Z,4441,BAD BUNNY - SOLÍA | YHLQMDLG [Visualizer]
-QgvP8K1b4I,15090858,UCX-OWRcv5AZFGoSFxVoiTYA,LANYVEVO,2018-08-02T17:00:00Z,2855,LANY - Thru These Tears (Official Video)
dIzgiclddlM,103345645,UC0BletW9phE4xHFM44q4qKA,Juice WRLD,2018-06-20T01:44:06Z,1837,Juice WRLD - &quot;Legends&quot; (Official Audio)
6K9wPrxbLQ0,3051231,UCdjoz9EURsObi2ov6BD1m-g,Matoma,2016-03-31T22:09:49Z,518,Matoma &amp; Astrid S - Running Out [Official Music Video]
UOUBW8bkjQ4,112599366,UCBQZwaNPFfJ1gZ1fLZpAEGw,twenty one pilots,2018-07-11T11:33:47Z,2244,twenty one pilots - Jumpsuit (Official Video)
7T2RonyJ_Ts,120617075,UCdI8evszfZvyAl2UVCypkTA,MileyCyrusVEVO,2019-07-02T12:57:45Z,2335,Miley Cyrus - Mother&#39;s Daughter (Official Video)
jJdlgKzVsnI,126865683,UCpTaAz_BxtkUB1qc8JTU_7g,dojacatVEVO,2021-03-09T05:00:12Z,3883,Doja Cat - Streets (Official Video)
4Ba_qTPA4Ds,193398722,UCxz_wnE8zPVgLL32N0Ike3A,MKTOVEVO,2013-06-20T16:01:20Z,250,MKTO - Classic (Official Video)
P982oehprfY,142991396,UCv0Gdfwyin6w3vbpZnEpmrQ,Mora,2021-07-08T19:00:09Z,4363,Mora x Bad Bunny x Sech - Volando Remix (Video Oficial)
LoheCz4t2xc,173664140,UCvtZDkeFxMkRTNqfqXtxxkw,systemofadownVEVO,2009-10-03T04:48:15Z,3034,System Of A Down - Hypnotize (Official HD Video)
ORXXr7I63ic,89675248,UCKTWUJqT3NSZ50I49ExjWZQ,Warner Música,2020-05-01T06:06:00Z,3531,"PAM - Justin Quiles, Daddy Yankee, El Alfa (Official Music Video)"
Cwkej79U3ek,304020833,UCMjTkVHcsbIZ8OhcdXAH0bA,VanessaCarltonVEVO,2009-06-16T23:02:27Z,893,Vanessa Carlton - A Thousand Miles (Official Music Video)
BR_DFMUzX4E,116899128,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music,2013-03-18T02:00:20Z,478,Armin van Buuren feat. Trevor Guthrie - This Is What It Feels Like (Official Music Video)
z8ZqFlw6hYg,43054432,UCQDxmWuzcu7JZB343gt6mDA,Unearthed Mosh,2010-04-21T03:36:30Z,3893,Slayer - Raining Blood
roPQ_M3yJTA,113604073,UCrSczPA0uxFM-PgWOeDX-ew,NellyFurtadoVEVO,2009-06-17T01:33:32Z,2738,Nelly Furtado - I&#39;m Like A Bird (Official Music Video)
nCglrp951YI,11229694,UCGIelM2Dj3zza3xyV3pL3WQ,MigosVEVO,2019-03-01T05:00:02Z,3571,"Offset - Legacy ft. Travis Scott, 21 Savage (Audio)"
kmL8VakXiqc,20260015,UCJ6ERWrxZzb9Ua3oeRcIe0g,Taz Network,2017-03-08T20:21:51Z,856,Maroon 5 - Cold (Lyrics) ft. Future
1UUYjd2rjsE,277669383,UCqfmagAXUrUTHpJldTPRseg,ScorpionsVEVO,2009-11-01T09:08:00Z,4297,Scorpions - Send Me An Angel (Official Music Video)
8H8L2yPgI68,193311017,UCKTWUJqT3NSZ50I49ExjWZQ,Warner Música,2020-06-12T13:59:32Z,3426,AYA NAKAMURA feat. MALUMA – DJADJA Remix (Official Lyric Video)
NeQM1c-XCDc,211155662,UCYp3rk70ACGXQ4gFAiMr1SQ,Rammstein Official,2019-03-28T16:58:13Z,2906,Rammstein - Deutschland (Official Video)
H1HdZFgR-aA,43548110,UCjIILWUX89AHJmDpFCZ2-og,Seven Hip-Hop,2020-05-18T23:55:39Z,1692,2Pac - All Eyez On Me
Cr4DDZqGm2k,35124708,UCK5Fkjk6iA8GKW-FnMspI_w,VigilandVEVO,2015-09-04T10:00:00Z,808,Vigiland - Shots &amp; Squats ft. Tham Sway
BwmuvqFzfLI,89967278,UCsjrSi7xMkKPk4gcLSjFKbA,asapfergVEVO,2017-08-04T04:00:00Z,2272,A$AP Ferg - Plain Jane (Audio)
G_SjnHwxWMU,119310459,UCE93lBWxVD9W-bl7m2iFxlA,NoahCyrusVEVO,2017-09-22T04:01:01Z,1864,Noah Cyrus - Again ft. XXXTENTACION (Official Video)
YZxmoOvqWek,117907877,UC6nhvNEOvKzNTHQPlOf2-Rg,Lunay,2019-02-21T04:00:06Z,2432,Lunay - Soltera Ft Chris Jeday &amp; Gaby Music ( Video Oficial )
GJm3H7kx9wQ,12766,UCW5xUjY0Tq__GBfx7BWQt1w,Silva Screen Records,2015-05-18T11:22:26Z,130,Howard Shore - I See Fire (From &quot;The Hobbit: The Desolation of Smaug&quot;)
Do5MMmEygsY,157327859,UCA_-NVTKOlWgxgTWjqlzZlA,2PacVEVO,2011-07-05T07:00:00Z,1695,2Pac - Ghetto Gospel (Official Music Video)
mwgg1Pu6cNg,58837468,UCAb60rVrvVQVfSgrX1UWb0g,Fleetwood Mac,2018-09-27T14:00:19Z,3508,Fleetwood Mac - Gypsy (Official Music Video)
w6DukrYK5wQ,55736364,UC9-JQq0wxUBItLsBOI3PckA,cyberalmaVEVO,2017-03-31T08:00:07Z,2348,ALMA - Chasing Highs (Official Video)
nFZP8zQ5kzk,85182154,UCivVnqAKdGM-p3b7kAUK8Ow,LRG Clothing,2011-03-17T22:54:37Z,1668,Aloe Blacc - I Need A Dollar
bqIxCtEveG8,297141820,UCGLzRVwflLiCoKKErrMfREg,LabrinthVEVO,2012-10-05T07:00:08Z,724,Labrinth - Beneath Your Beautiful (Official Video) ft. Emeli Sandé
UWV41yEiGq0,793563814,UCz2SUbUr2k0T3nEmutgsPjg,Hear This Music,2016-08-25T17:42:37Z,1039,"Diles - Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow"
LsoLEjrDogU,771345816,UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,2018-01-04T04:49:43Z,1178,Bruno Mars - Finesse (Remix) (feat. Cardi B) (Official Music Video)
LsoLEjrDogU,771345816,UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,2018-01-04T04:49:43Z,3978,Bruno Mars - Finesse (Remix) (feat. Cardi B) (Official Music Video)
bltr_Dsk5EY,99948108,UChuZAo1RKL85gev3Eal9_zg,AfrojackVEVO,2014-02-03T05:00:01Z,1997,Afrojack - Ten Feet Tall (Official Lyric Video) ft. Wrabel
58u-zkDLNPg,875423733,UCle2g9c02Bu4gvXx7wjeAaw,TainyVEVO,2019-08-22T17:00:01Z,2395,"Tainy, Anuel AA, Ozuna - Adicto (Official Video)"
rnEqv8WcVq8,26289134,UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,2014-12-06T02:00:01Z,2492,Sam Smith - Have Yourself A Merry Little Christmas (Official Video)
09LTT0xwdfw,145894542,UCveWMJeHgcIUPMnFzd7Vxjg,Disturbed,2009-10-27T00:31:50Z,706,Disturbed - Down With The Sickness [Official Music Video]
dKlgCk3IGBg,131760353,UCCsEkPFtMYnfQoTenSsur-w,DeanLewisVEVO,2016-10-20T13:04:00Z,1859,Dean Lewis - Waves (Official Video)
dKlgCk3IGBg,131760353,UCCsEkPFtMYnfQoTenSsur-w,DeanLewisVEVO,2016-10-20T13:04:00Z,3574,Dean Lewis - Waves (Official Video)
OF6dLnlmSQg,62096360,UCgtDkLbESdzKgJT_oB9AVTw,Rvssian,2019-09-18T04:01:21Z,3731,Rvssian x Darell x Myke Towers x Zion y Lennox - B11 ( Video Oficial )
KDxJlW6cxRk,624859255,UCBn0VobeNWV_SZ6UV65UIJw,DukeDumontVEVO,2015-09-15T15:00:01Z,1146,Duke Dumont - Ocean Drive (Official Music Video)
GgnClrx8N2k,103162553,UC7WtKoUUbElX4Om6eHtSSWQ,ABKCOVEVO,2018-11-16T05:00:01Z,1318,The Rolling Stones - Sympathy For The Devil (Official Lyric Video)
uvjTo-hRD5c,11864211,UCJlzboa2ILSzgd5uPHjx4WA,alostsoul316,2007-02-15T02:12:20Z,4113,Pearl Jam-Last Kiss
aqsL0QQaSP4,92765393,UCUexSj9Vppykgp5oMVsUn6A,SeafretVEVO,2015-02-02T00:00:00Z,4139,Seafret - Oceans
5dbEhBKGOtY,1076885437,UC1l7wYrva1qCH-wgqcHaaRg,David Guetta,2013-04-22T23:00:16Z,386,"David Guetta - Play Hard ft. Ne-Yo, Akon (Official Video)"
xJJsoquu70o,95509444,UCA8XaJaYs37H3iZuKebEgDQ,PuddleOfMuddVEVO,2009-10-07T07:12:24Z,2990,Puddle Of Mudd - Blurry (Official Music Video)
8gyLR4NfMiI,530947303,UCm1dsgJNnhaLkY3uAdqN4mA,ChrisBrownVEVO,2011-03-11T01:17:04Z,929,"Chris Brown - Look at Me Now (Official Video) ft. Lil Wayne, Busta Rhymes"
-vuDnPVXFbY,54626393,UCgJMQU7JOIoP-YnrhH_P-bA,Why Don't We,2018-06-07T16:05:10Z,3015,Hooked - Why Don&#39;t We [Official Music Video]
bfQ7ucGQdOM,29255558,UCQby6_VO0BRO3B88iW-F1zw,jesus1to,2015-02-06T05:21:22Z,3835,Beyonce - Crazy In Love (Fifty Shades of Grey REMIX)
_03wQecDt4U,45298260,UCJ6ERWrxZzb9Ua3oeRcIe0g,Taz Network,2019-08-21T16:26:17Z,3903,5 Seconds of Summer ‒ Teeth (Lyrics)
p1mhzgVWFzg,72170681,UCkuE_vnt0P4fhzYbLDwDjaQ,DilsinhoVEVO,2020-06-05T14:00:11Z,4262,"Dilsinho, Henrique &amp; Juliano - Sogra (DVD Open House Ao Vivo)"
4HvdGXANdYE,38515855,UCMC0rHAZ0KnayeGkSfRbVtg,RussVEVO,2019-11-05T20:00:02Z,4432,Russ - BEST ON EARTH (Feat. BIA) (Official Video) ft. BIA
HIv3ClkEhrA,37376832,UC0YlhwQabxkHb2nfRTzsTTA,Galantis,2021-05-20T16:00:14Z,4350,"Galantis, David Guetta &amp; Little Mix - Heartbreak Anthem (Official Music Video)"
X9fLbfzCqWw,47095500,UC3zWZsGJ4GUM3yokVChBeVg,YellowcardVEVO,2009-02-24T23:03:07Z,1959,Yellowcard - Ocean Avenue (Official Video)
ssdgFoHLwnk,42916513,UCapcszQB9aU3SeRZaTSyLcQ,yurksemesh,2009-01-15T23:46:30Z,394,Bon Iver - Skinny Love
7eiv5aElMZs,43935099,UCeUpL_cvQZSmqZCEhx71HBg,NathanSykesVEVO,2015-10-28T18:00:00Z,3311,Nathan Sykes - Over And Over Again (Official Music Video)
Mpbbvs1S1rg,6757247,UC4rasfm9J-X4jNl9SvXp8xA,Ultra Music,2017-09-08T16:18:50Z,2276,Klingande - Pumped Up (Official Video) [Ultra Music]
kTlv5_Bs8aw,1088617480,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,2017-11-24T09:00:02Z,1409,BTS (방탄소년단) &#39;MIC Drop (Steve Aoki Remix)&#39; Official MV
QUwxKWT6m7U,251106974,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,2011-02-01T17:16:48Z,3825,Taylor Swift - Back To December
mGN3kfEk_P4,55992034,UC4rasfm9J-X4jNl9SvXp8xA,Ultra Music,2018-02-02T05:13:13Z,2089,"Steve Aoki, Daddy Yankee, Play-N-Skillz &amp; Elvis Crespo - Azukita [Ultra Music]"
TeccAtqd5K8,44205150,UCtKuVNj4wVrZvTfxPxAUHcQ,CarlyRaeJepsenVEVO,2015-07-17T13:00:01Z,2381,Carly Rae Jepsen - Run Away With Me
smqhSl0u_sI,90457420,UCErJGAZcYLfH0SQ2Cf6fR7A,music,2012-10-25T21:35:57Z,684,Kendrick Lamar - Money Trees (Feat. Jay Rock)
VBmMU_iwe6U,524394138,UC9zX2xZIJ4cnwRsgBpHGvMg,BeyoncéVEVO,2011-05-18T22:35:23Z,879,Beyoncé - Run the World (Girls) (Official Video)
Oxr9XWogBQA,9747685,UC5qREkJ7aF5u4FFLVTrzdZQ,Mrawsomo man,2012-09-09T01:33:48Z,538,Kanye West - Clique ft. Big Sean &amp; Jay-Z (Explicit)
55iN4H6kRN4,116697091,UCqwxMqUcL-XC3D9-fTP93Mg,LIL UZI VERT,2016-10-05T16:46:13Z,883,Lil Uzi Vert - You Was Right [Official Music Video]
mOKqNxN4jWM,330788555,UCGkSXL5saM8y3VvJD_PdMFQ,DJSnakeVEVO,2015-10-16T04:00:00Z,121,DJ Snake ft. Bipolar Sunshine - Middle (Official Audio)
G2fOum_KWQU,109840339,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2012-01-20T15:49:17Z,1225,Ed Sheeran - Drunk [Official Music Video]
1uYWYWPc9HU,77483599,UCq19-LqvG35A-30oyAiPiqA,Radiohead,2015-01-23T10:18:00Z,2771,Radiohead - Karma Police
u3u22OYqFGo,623180619,UCcdOEjqjiVAnUtEFZIRTlHg,iggyazaleamusicVEVO,2014-08-13T16:00:06Z,231,Iggy Azalea - Black Widow ft. Rita Ora (Official Music Video)
N3XlyT4Ums8,11878757,UCn4XTXbKpWDlc-Uo0xAMfCA,PanaKonstantegoBestMuzyka,2017-11-24T20:05:40Z,381,Jay-Z feat. Alicia Keys - Empire State of Mind (Official Music Video)
8KpKc3C9V3w,24003233,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,2019-07-23T21:15:00Z,3187,Taylor Swift - The Archer (Lyric Video)
LgK45ZBLBPs,62074,UCK_4aaCEsDot8eyL7BR4jOA,MC TRACKS,2021-01-07T04:57:14Z,2798,SIX FEET UNDER  - THE WEEKND (LYRICS)
MAXvS5nfBJo,5577611,UCK4UNRVpb9_lZVf0zUSkJDw,QuinnXCIIVEVO,2017-09-06T14:00:02Z,3342,Quinn XCII - Straightjacket (Official Video)
Qtb11P1FWnc,214439180,UCDPM_n1atn2ijUwHd0NNRQw,Coldplay,2014-04-07T13:57:09Z,203,Coldplay - Magic (Official Video)
CbxuXq_981s,221128557,UCOnoQYeFSfH0nsYv0M4gYdg,FlaGeorgiaLineVEVO,2014-03-08T08:00:01Z,1047,Florida Georgia Line - This Is How We Roll ft. Luke Bryan
hFoxg4IFtqc,92690234,UChEzgc8o4xmWCYwjsrZ3wOg,DO IT YOURSELF,2013-05-22T17:09:11Z,1550,PITBULL - I know you want me (calle ocho) [Official video HD]
PNI7E2L9-sU,9641224,UCrOkRP0v1ENxALHMkGtg6DQ,New Sounds,2015-08-08T17:57:04Z,1115,Nelly - The Fix feat. Jeremih
jJp3kVelU3c,16345232,UCBGPr1ZLA9bGLfp1tQUOmwg,lcozzarelli,2009-10-03T02:56:20Z,2215,Phoenix - If I Ever Feel Better
ZVgdQHA_IH4,161155244,UCGT27y25O1pIVRmdhxliSNQ,Gradur,2019-11-22T15:00:06Z,4275,Gradur - Ne reviens pas ft. Heuss L&#39;enfoiré (Clip officiel)
v7gQRGhVGDE,3501804,UCCLHBS9hAzZvki1zx-NGmyQ,Moon Taxi,2017-05-05T15:20:45Z,2017,Moon Taxi - Two High (Lyric Video)
zkOU-IBGsR0,391474108,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,2017-08-25T02:32:45Z,1249,Ozuna feat. J Balvin - Quiero Repetir (Audio Oficial) | Odisea
U2waT9TxPU0,115646831,UCe4LM_eKc9ywRmVuBm5pjQg,Atlantic Records,2009-10-27T02:57:03Z,866,Flo Rida - Low (feat. T-Pain) [from Step Up 2 The Streets O.S.T. / Mail On Sunday] (Official Video)
4AKbUm8GrbM,13849975,UCFPkx9lPtOctXpXSz9_RuiQ,Treestone Films,2009-01-14T02:59:19Z,3966,The Who-Pinball Wizard
9ORWF5RkdO0,72012631,UCGNpEC9fWJUiUrKu5_qDYjQ,JPCooperVEVO,2016-11-28T14:00:04Z,806,JP Cooper - September Song
4c8O2n1Gfto,6852827,UCiXsh6CVvfigg8psfsTekUA,AerosmithVEVO,2013-09-10T15:46:29Z,1272,Aerosmith - Walk This Way (Official Audio)
djV11Xbc914,1375805907,UCeEi1My3KTXHT0SG1JkR9gA,a-ha,2010-01-06T17:58:29Z,2140,a-ha - Take On Me (Official Video) [Remastered in 4K]
PaXKf0JEzEA,10054873,UCPZUQqtVDmcjm4NY5FkzqLA,Rousseau,2019-01-14T14:00:02Z,3533,Yann Tiersen - Comptine d&#39;un autre été (Amélie)
yuTMWgOduFM,38886825,UCXjPo9Camh_4-TTMCQ-OMXA,PulpVEVO,2011-05-06T15:21:15Z,4105,Pulp - Common People (Official Video)
fJuapp9SORA,295977579,UC4fw-Kb3cIVecgHJgtmLREQ,Creative Hip-Hop,2009-07-13T19:22:36Z,4023,Eazy-E - Real Muthap***kkin G&#39;s (Music Video)
smMVkTJeRKU,28021698,UCLVVBWrp9jw4-SYUoU42hcg,Robin Schulz,2020-06-19T10:00:09Z,3843,Robin Schulz &amp; Wes - Alane (Official Music Video)
1V_xRb0x9aw,549407209,UCfIXdjDQH9Fau7y99_Orpjw,Gorillaz,2016-06-28T12:18:36Z,903,Gorillaz - Clint Eastwood (Official Video)
Ly2sHGl3RkM,23157854,UCae9aiM-i5EQQUDTTbf4MGw,Little Music,2019-01-28T10:25:12Z,88,"G-Eazy x Bebe Rexha - Me, Myself &amp; I (Lyrics Video)"
avFq9errZCk,188383773,UC6RPdnYQ5-s-RmI3r1KRULQ,ILoveMakonnen,2014-10-21T05:54:48Z,624,ILOVEMAKONNEN (FEAT. DRAKE) - TUESDAY
oXwiVsWJqRs,28583489,UCvu362oukLMN1miydXcLxGg,EllieGouldingVEVO,2019-04-17T14:00:08Z,2325,Ellie Goulding - Sixteen (Official Video)
CSJXle3LP_Q,106560344,UCTGbDM6lZnKFctFA5GOU0Kg,KornVEVO,2007-09-18T00:34:08Z,2652,Korn - Coming Undone
KfXvjxbRhZk,97802616,UCFzm6oAGFmmZfkrzQ5wATSQ,ZEDDVEVO,2018-08-23T12:00:03Z,1561,"Zedd, Elley Duhé - Happy Now (Official Music Video)"
E7q_wbbwGyU,36604149,UCZIrDb4j3_dJf3G9jROboZQ,LiamPayneVEVO,2017-11-06T16:00:02Z,1568,Liam Payne - Bedroom Floor (Official Video)
iLBBRuVDOo4,139172718,UCLWhjdcnGgn6E5WeG5Q7wvQ,Vicetone,2014-07-09T17:55:25Z,3170,Vicetone &amp; Tony Igy - Astronomia
uxpDa-c-4Mc,1792461220,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,2015-10-26T22:00:03Z,83,Drake - Hotline Bling
t_qn-f7XfJo,602261880,UCte53PewI8_jYpBYn071MqQ,Sech,2019-04-26T20:58:47Z,2074,Sech - Otro Trago ft. Darell (Video Oficial)
2Vv-BfVoq4g,3018102976,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2017-11-09T11:04:14Z,13,Ed Sheeran - Perfect (Official Music Video)
o3UejZ-nXD4,7567,UCLiRrkwNWxjbQ4k7spHTxkw,Sessions Lyric,2020-10-09T16:00:14Z,4199,The Weeknd - Love To Lay (Lyrics)
zaIsVnmwdqg,185263961,UCYpVqLSvfseUqb2URAkexlw,KygoOfficialVEVO,2018-12-02T04:30:04Z,2536,Kygo - Happy Now ft. Sandro Cavazza (Official Video)
Mo4cmTaEDIk,442369303,UCLVVBWrp9jw4-SYUoU42hcg,Robin Schulz,2014-10-01T12:55:58Z,467,Robin Schulz - Sun Goes Down feat. Jasmine Thompson (Official Video)
dX3k_QDnzHE,351611294,UC8WbdD3m5dP9giOU9XtAGWQ,M83,2011-10-17T13:56:18Z,265,M83 &#39;Midnight City&#39; Official video
NmCFY1oYDeM,213319137,UCNnnwVSI5Ndo2I4Y-LPuuew,johnlegendVEVO,2016-11-11T15:00:01Z,741,John Legend - Love Me Now (Official Video)
IT_c3fFW3VM,32145416,UCa10nxShhzNrCE1o2ZOPztg,Trap Nation,2016-12-06T16:31:04Z,3872,Whethan - Savage (feat. Flux Pavilion &amp; MAX)
h7ArUgxtlJs,60740720,UC4rasfm9J-X4jNl9SvXp8xA,Ultra Music,2009-08-19T16:55:55Z,2908,deadmau5 feat. Rob Swire - Ghosts N Stuff
JGulAZnnTKA,241493059,UCm3FgJ2Hqm7tb70T-GfwXVA,HalseyVEVO,2016-02-25T21:00:00Z,765,Halsey - Colors
kkLk2XWMBf8,201642828,UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,2018-09-04T07:00:07Z,1551,"Calvin Harris, Sam Smith - Promises (Official Video)"
0w3XwPVxcsw,693033176,UC05eluGxsI8_xf5uRC-J26Q,AnuelVEVO,2018-11-01T16:00:00Z,1835,Anuel AA - Ella Quiere Beber (Remix) ft. Romeo Santos
CJOZc02VwJM,287789469,UChQdA1rid5kKZh6oIc6DLNg,Roddy Ricch,2019-02-28T20:00:01Z,3253,Roddy Ricch - Down Below [Official Music Video] (Dir. by JMP)
nyvVZczfD8o,403324305,UCNwQIsDSb-3y5Bhx52rATnw,lesliegraceVEVO,2018-01-19T08:00:05Z,2130,"Leslie Grace, Noriel - Duro y Suave (Official Video)"
7JJfJgyHYwU,354448309,UC52z4vKrrKQTGjQSkYAA-tg,RixtonVEVO,2014-03-27T10:00:02Z,395,Rixton - Me and My Broken Heart (Official Video)
DqoLMGSBGYc,31412490,UC-rX_f6vueiRY0E75gBNQ0g,Tracy Chapman,2015-11-13T19:01:17Z,3448,Tracy Chapman - Baby Can I Hold You (Official Music Video)
l482T0yNkeo,212007283,UCmPuJ2BltKsGE2966jLgCnw,acdcVEVO,2012-11-11T02:00:02Z,844,AC/DC - Highway to Hell (Official Video)
QN1odfjtMoo,107962758,UCmJv8qQwd49Q1XiUN1y7_Gw,ManeskinVEVO,2021-03-03T00:30:01Z,4321,Måneskin - ZITTI E BUONI (Official Video – Sanremo &amp; EUROVISION 2021 Winners)
u1V8YRJnr4Q,160581026,UCZodL_lPCDt6BT5Co7r3rdQ,CCRVEVO,2018-12-11T16:00:05Z,1312,Creedence Clearwater Revival - Have You Ever Seen The Rain (Official)
tUUElxEGo0U,21181036,UCbOCbp5gXL8jigIBZLqMPrw,HarryStylesVEVO,2019-12-13T05:00:11Z,3915,"Harry Styles - Sunflower, Vol. 6 (Official Audio)"
YOb4VUgRqo0,171002698,UCe9JQN67fXOpATmbLuR9Upw,SamHuntVEVO,2015-10-19T07:00:00Z,2711,Sam Hunt - Break Up In A Small Town (Official Music Video)
p1cEvNn88jM,18871204,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,2019-08-23T04:00:06Z,3030,Taylor Swift - I Forgot That You Existed (Official Audio)
cjVQ36NhbMk,242136551,UC61baUoIGkDzh_gWGRpnIcA,thefrayVEVO,2009-11-24T06:25:08Z,851,The Fray - How to Save a Life (Official Video)
mPRy1B4t5YA,134764816,UCOvEMf00DnwdkpOCRWdc6uA,Charli XCX,2017-07-26T18:59:05Z,2577,Charli XCX - Boys [Official Video]
